name,brand,calories_per_100g,protein_per_100g,carbs_per_100g,fat_per_100g,fiber_per_100g,water_per_100g,portion_name,portion_grams,source,external_id
Hongo Escobeta O Patas De Pájaro,,28,2.38,6.08,0.07,0.77,89.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),27
Hongo Escobeta O Patas De Pájaro,,24,1.87,4.93,0.22,1.08,90.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),28
Hongo Llanero,,24,3.87,3.62,0.15,1.46,87.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),29
Hongo Médula De Bonete,,16,1.75,2.4,0.41,2.34,11.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),30
Hongo Negro,,42,3.05,9.17,0.32,1.56,84.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),32
"Hongo Negro, Cocinado",,80,2.24,8.07,5.5,1.59,81.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),33
Hongo Oreja De Cochino,,30,2.12,6.68,0.16,2.24,87.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),34
Hongo Pambazo,,38,6,5.44,0.48,1.78,85.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),35
Hongo Señorita,,18,3.25,2.01,0.28,1.26,91.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),36
"Hongo Señorita, Cocinado",,72,2.8,5.04,5.7,2.06,83.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),37
Hongo Setas,,31,1.6,6.3,0.6,0.9,90,,,INCMNSZ/CONABIO 2019 (fibra bruta),39
"Hormiga Chicatana O Noku, Adulto",,253.9,17,8,17.1,5.3,50.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1297
Huaunzontle,,25,3.86,3.57,0.4,1.67,85.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3757
Huaunzontle,,65,5.25,13.46,0.57,3.12,74.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3758
Huaunzontle,,90,4.69,19.32,1.18,3.51,68.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3759
Ibes,,107,10.4,22.14,0.34,2.82,62.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3762
Ibes Semilla,,313,19.4,59.09,0.66,5.85,12,,,INCMNSZ/CONABIO 2019 (fibra bruta),2838
Jalea Membrillo,,252,0.4,56.3,2.8,2.8,37.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),217
Jalea Membrillo,,311,0.06,80.27,0.07,1.6,17.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),218
Jalea Naranja,,232,0.19,59.12,0.31,15.78,24.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),219
Jarabe de Frutas sabor horchata,,237.08,0.15,58.04,0.48,0.8,40.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),326
Jarabe de Frutas sabor jamaica,,38.59,0.05,8.9,0.31,0,90.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),327
Jarabe de Frutas sabor mango,,38.39,0.05,8.94,0.27,0,90.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),325
Jarabe de Frutas sabor tamarindo,,36.7,0.05,8.72,0.18,0.1,90.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),328
Jengibre,,28,1.87,4.4,0.72,1.11,91.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3002
Jicama,,32,1.78,7.89,0,1.03,89,,,INCMNSZ/CONABIO 2019 (fibra bruta),3004
Jinicuil,,159,11.88,27.03,0.94,0.85,57.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),1885
Jitomate Bola (Sin Cáscara Y Semilla),,11,0.62,2.41,0.1,0.57,95.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3763
Jitomate Bola (Sin Cáscara Y Semilla),,14,1.64,1.3,0.72,0.92,94.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3766
Jitomate Coktail Con Almeja,,18,0.5,4.2,0.2,0.2,93.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3768
Jitomate Coktail Con Almeja,,41,0.4,9.7,0.7,0.2,88,,,INCMNSZ/CONABIO 2019 (fibra bruta),3769
Jitomate Coktail Con Almeja,,38,0.4,10.3,0.1,0.2,87.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3770
Jitomate Coktail Con Almeja,,38,0.4,10.2,0.1,0.2,88.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3771
Jitomate Conserva,,20,0.87,3.82,0.55,0.46,93.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3772
Jitomate Deshidratado,,305,8,77.8,0,0,8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3773
"Jitomate Íntegro, Conserva",,23,0.87,5.3,0.25,0.47,91.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3774
Jitomate Jugo,,29,1.1,6.86,0.26,0.27,90.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3775
Jitomate Jugo,,18,0.56,3.82,0.35,0.27,94.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3776
Jitomate Jugo,,17,0.8,4,0,0.3,94.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3777
Jitomate Jugo,,10,0.7,2,0.1,0.8,94.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3778
Jitomate Jugo,,16,0.7,3.9,0,0.5,93.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),3779
"Jitomate Pelado, Conserva",,23,1.25,5.37,0.16,0.62,91.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3780
Jitomate Puré,,29,1,7.5,0,0,90.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),3781
Jitomate Puré,,32,1.4,8.2,0,0,89.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),3782
"Jitomate Puré, Conserva",,40,1.31,10.11,0.1,0.38,86.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3783
Jitomate Salsa (Catsup),,45,2.62,10.1,0.28,0.3,84.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3784
"Jitomate Salsa, Conserva",,60,2.5,14.83,0.18,0.79,80.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3785
Jitomate Sopa,,36,1.06,8.41,0.44,0.69,87.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3786
Jitomatillo,,30,1.5,7.12,0.11,0.27,89.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3787
Jojoba Harina Desgrasada,,324,33,50.27,0.6,8,4.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),1887
Jojoba Harina Detoxificada,,320,42.4,41.53,0.51,9,2.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),1888
Jojoba Pasta Desgrasada,,368,24.6,48.8,10,9.5,4,,,INCMNSZ/CONABIO 2019 (fibra bruta),1890
Jojoba Pasta Detoxificada,,315,27.5,53,0.5,11,4,,,INCMNSZ/CONABIO 2019 (fibra bruta),1891
Jojoba Testa,,284,6,63.3,0.7,15.6,10,,,INCMNSZ/CONABIO 2019 (fibra bruta),1892
"Jugo De Naranja, Acerola Y Zanahoria",,54.9,0.4,12.2,0.5,0,86.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3308
Jugo Papaya-Naranja,,56.5,0.5,12.5,0.5,0,86.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3309
Leche De Cabra Con Nuez (Dulce),,415,9.1,58.3,16.2,0,13,,,INCMNSZ/CONABIO 2019,1365
Leche De Vaca (Dulce),,457,13.69,49.96,22.54,0.78,11.69,,,INCMNSZ/CONABIO 2019 (fibra bruta),1369
"Leche De Vaca, 'Light'",,32,3.4,2.9,0.7,0,90.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),1371
"Leche De Vaca, 'Light'",,32,3.4,3.2,0.6,0,90.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),1372
"Leche De Vaca, Bebida Ultrapasteurizada, Sabor Durazno Con Yogurt Y Frutas",,73.4,1.9,12.4,1.8,0.3,83.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),1373
"Leche De Vaca, Bebida Ultrapasteurizada, Sabor Fresa Con Yogurt Y Frutas",,75.9,2,12.7,1.9,0.3,82.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1374
"Leche De Vaca, Cajeta (Dulce) Gourmet",,323.63,1.26,78.41,0.55,0,18,,,INCMNSZ/CONABIO 2019 (fibra bruta),1378
"Leche De Vaca, En Polvo Entera, Con Cereal Adicionada Con Vitaminas Y Minerales",,486.7,14.72,54.62,23.26,0,2.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),1411
"Leche De Vaca, Fermentada",,63,1.1,14.2,0.2,0,84.2,,,INCMNSZ/CONABIO 2019,1463
"Leche De Vaca, Fermentada",,60,1,12.5,0.4,0.5,83.8,,,INCMNSZ/CONABIO 2019,1467
"Leche De Vaca, Fermentada",,61.6,1.09,13.77,0.24,0.04,84.6,,,INCMNSZ/CONABIO 2019,1470
"Leche De Vaca, Fermentada",,44.77,1.14,9.85,0.09,0,88.6,,,INCMNSZ/CONABIO 2019,1471
"Leche De Vaca, Fermentada Sabor Durazno",,57.6,1,12.5,0.4,0,85.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),1472
"Leche De Vaca, Fermentada Sabor Fresa",,51.2,1,10.9,0.4,0,87.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),1473
"Leche De Vaca, Fermentada Sabor Fresa",,56.6,1.2,12.5,0.2,0,85.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),1474
"Leche De Vaca, Fermentada Sabor Fresa",,55,4.3,8.5,0.4,0.6,79.1,,,INCMNSZ/CONABIO 2019,1475
"Leche De Vaca, Fermentada Sabor Mango",,53.9,1,11.8,0.3,0,86.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),1476
"Leche De Vaca, Fermentada Sabor Manzana",,59.1,1.1,13,0.3,0,85.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),1477
"Leche De Vaca, Fermentada Sabor Manzana",,50.8,0.9,11.8,0,0,87,,,INCMNSZ/CONABIO 2019 (fibra bruta),1478
"Leche De Vaca, Fermentada Sabor Manzana",,54,4.3,8.2,0.4,1,79.4,,,INCMNSZ/CONABIO 2019,1479
"Leche De Vaca, Fermentada Sabor Natural",,59.2,1.1,12.8,0.4,0,85.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),1480
"Leche De Vaca, Fermentada Sabor Natural",,71,4,8.8,2.3,21.6,78.4,,,INCMNSZ/CONABIO 2019,1481
"Leche De Vaca, Higo Y Membrillo Con Nuez (Dulce)",,393,3.26,84.09,4.88,0.48,6.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),1483
"Leche De Vaca, Mezcla Deshidratada",,373,26.1,66.6,0.2,0,0.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),1485
"Leche De Vaca, Pasteurizada",,59,3.1,3.9,3.4,0,88.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),1504
"Leche De Vaca, Pasteurizada",,53,2.5,3.2,3.4,0,89.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),1505
"Leche De Vaca, Relleno De Membrillo Cubierto Con Nuez (Dulce)",,390,2.53,86.12,3.91,0.52,6.47,,,INCMNSZ/CONABIO 2019 (fibra bruta),1517
"Leche De Vaca, Semidescremada",,415,22.2,62,9.1,0.4,0,,,INCMNSZ/CONABIO 2019 (fibra bruta),1521
"Leche Dulce De Leche, Chongos Zamoranos",,164.8,4.48,30.33,2.84,0,61.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),1555
"Leche Dulce De Leche, Chongos Zamoranos Enlatados (Dulce)",,162.7,4.4,25.7,4.7,0,64.4,,,INCMNSZ/CONABIO 2019,1556
"Leche Dulce De Leche, Chongos Zamoranos Enlatados (Dulce)",,156.3,4.6,27.5,3.1,0,63.7,,,INCMNSZ/CONABIO 2019,1557
"Leche Dulce De Leche, Chongos Zamoranos Enlatados (Dulce)",,176.5,5,31.7,3.3,0,58.9,,,INCMNSZ/CONABIO 2019,1558
"Leche Dulce De Leche, Chongos Zamoranos Enlatados (Dulce)",,174.8,4.9,31.6,3.2,0,59.2,,,INCMNSZ/CONABIO 2019,1559
Lechuga Hojas,,19,1.3,4.25,0.08,0.57,93.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),3789
Lengua De Vaca,,19,1.87,3.51,0.29,0.93,92.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),3795
Lengua De Vaca,,20,1.9,3.7,0.3,0.9,92,,,INCMNSZ/CONABIO 2019 (fibra bruta),3797
Lenteja Con Verduras Deshidratadas Sabor A Cerdo,,413.99,24.49,60.52,0.78,1.58,8.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2842
Lenteja Con Verduras Sabor Pollo,,343.15,20.03,64.61,0.51,3.64,6.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2841
Lenteja Grano,,329,24.6,56.53,1.64,3.83,8.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2846
Lenteja Harina,,329,24.6,56.53,1.64,3.83,8.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2843
Lenteja Puré,,109,5.6,16,2.9,1.2,72.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2844
Levadura Cerveza,,333,51,31,0.6,6,3.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),3310
Levadura Deshidratada,,330,50.1,31.6,0.4,6.5,2.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3312
Levadura Deshidratada,,337,51.9,30.6,0.8,6.5,3.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),3313
Levadura Europa,,325,48.2,30.5,1.1,6.5,7.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),3314
Licor De Café,,494.4,3.8,64,24.8,0.2,5.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),329
Maguey Pulque,,4,0.37,1.13,0,0,98.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),334
Maguey Tlachique,,10,0.2,2.5,0,0,97.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),335
Maiz Amarillo,,343,8.3,69.55,4.81,2.34,13.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2130
Maiz Atole,,364,5.2,80.5,2.3,0.4,10.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2135
Maiz Atole,,346,8.1,73.4,2.2,2.4,9.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2136
Maiz Atole Proteinado Con Vainilla,,379,3.2,88.5,1.6,0.5,5.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2137
Maiz Atole Simple,,21,0.43,4.56,0.06,0.15,94.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2138
"Maiz Atole, Con Soya",,373,10.5,82.1,0.3,1,4.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2139
"Maiz Atole, Con Soya",,369,10.2,80.6,0.6,0.7,7.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2140
"Maiz Azul, Tortilla",,354.6,7.4,62.8,8.2,3.7,17,,,INCMNSZ/CONABIO 2019 (fibra bruta),2142
Maíz Bebida En Polvo Con Cacao,,418.23,6.24,83,3.99,2.72,3.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2143
Maíz BebidaTascalate  (50% cocoa y 50% maíz),,423.34,5.46,85.24,4.41,9.3,2.4,,,INCMNSZ/CONABIO 2019,2144
Maiz Blanco,,353,9.9,71.93,4.4,1.97,10.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2147
Maiz Blanco,,359,7.8,73.53,5.01,1.46,10.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2148
Maiz Cacahuatzintle,,356,11.7,70.8,4.7,1.9,9.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2151
Maiz Cereal Para Desayuno,,367,7.9,82.4,0.6,2.1,4.9,,,INCMNSZ/CONABIO 2019,2152
Maiz Cereal Para Desayuno,,369,7.7,83.4,0.5,0.7,4.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2153
Maiz Cereal Para Desayuno,,387,7.4,86,0.5,0.9,2.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2154
Maiz Cereal Para Desayuno,,380,4.4,89.8,0.3,0.6,2.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2157
Maiz Cereal Para Desayuno,,375,4.7,88.6,0.2,0.6,4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2158
Maiz Cereal Para Desayuno,,384,5.6,89.4,0.4,0.5,2.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2159
Maiz Cereal Para Desayuno,,391,5.5,88.8,0.3,1.1,2.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2160
Maiz Cereal Para Desayuno,,386,6.8,88.6,0.5,0.6,1.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2161
Maiz Cereal Para Desayuno,,387,5.8,87.8,0.3,1.5,2.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2162
Maiz Cereal Para Desayuno,,382,5.4,89.5,0.3,0.5,2.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2163
Maiz Cereal Para Desayuno,,454,5.5,74.2,15.1,1.4,2.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2164
Maiz Cereal Para Desayuno,,371,7.8,83.8,0.5,0.8,4.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2165
Maiz Cereal Para Desayuno,,374,9.7,79.5,1.9,1.5,6.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2166
Maíz Gluten,,307,61.2,21.9,6.1,55.2,8.2,,,INCMNSZ/CONABIO 2019,2178
"Maiz Grano, Azúl",,380.5,7.8,72.7,6.5,3.6,8.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2180
"Maiz Grano, Rosa",,376.8,10.3,70.4,6,3.7,8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2181
Maiz Harina Amarilla,,372,7.9,75.6,3.7,3.1,8.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2190
Maiz Harina Amarilla,,373,7.7,75.9,3.7,2.7,8.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2191
Maiz Harina Blanca,,368,8.9,72.8,4.2,3.1,9.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2192
Maiz Harina Blanca,,363,8.8,72.8,3.6,3.1,10.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2193
Maiz Harina Desgerminada,,377,8,76.7,3.7,0.7,10,,,INCMNSZ/CONABIO 2019 (fibra bruta),2195
Maiz Harina Enriquecida,,376,11.3,70.6,5.2,2.8,8.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2196
Maiz Harina Nixtamalizada,,351,8.6,70.8,5,2.8,11.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2199
Maiz Harina Nixtamalizada,,364,8.7,70.9,4.6,2.2,11.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2200
Maiz Harina Nixtamalizada,,378,8.6,76.1,3.8,2.5,8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2201
Maiz Harina Nixtamalizada,,368,8.9,74.2,3.5,2.8,9.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2203
Maiz Harina Nixtamalizada,,382,8.6,74.9,4.9,2.5,7.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2204
Maíz Harina Nixtamalizada,,381.42,7.85,77.56,4.42,0.97,8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2206
Maíz Harina Nixtamalizada,,384.57,7.87,77.63,4.73,0.52,7.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2207
Maíz Harina Nixtamalizada,,379.47,8.97,75.66,4.55,1.22,7.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2208
Maiz Harina Nixtamalizada Con Proteínas Y Vitaminas,,371,10.6,73.5,3.4,2.8,8.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2209
Maiz Harina Nixtamalizada Instantánea,,385,10.8,70.3,6.7,3.6,6.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2211
Maiz Harina Para Atole Con Cal,,398,8.9,77.41,5.4,1.19,5.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2213
Maiz Harina Para Atole Sin Cal,,399,8.25,78.83,5.12,1.3,5.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2214
Maiz Harina Para Tortillas,,384,7.12,77.43,4.46,1.89,7.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2216
Maiz Harina Refinada,,365,6,78.5,2.1,0.6,12.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2217
Maiz Harina Refinada,,371,7.7,79.5,1.6,0.9,9.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2218
Maiz Hojuelas,,408.6,5.9,80.5,7,0.5,3.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2219
"Maiz Hojuelas, Con Cubierta Sabor Chocolate",,499.3,3.4,70,22.9,0.6,1.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2220
Maiz Masa Azul,,178.1,3.8,32.4,3.7,3.4,56.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2225
Maiz Masa Nixtamal,,169,4.64,36.39,1.16,0.41,56.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2228
Maiz Masa Pozole,,137,3.86,29.2,1.14,0,65.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2229
Maiz Masa Rosa,,165.9,4.7,30.7,2.7,1.7,59.37,,,INCMNSZ/CONABIO 2019 (fibra bruta),2230
Maiz Palomitas Con Mantequilla,,401,9.81,71.62,8.4,1.02,4.57,,,INCMNSZ/CONABIO 2019 (fibra bruta),2232
Maiz Pepitilla,,359,10.2,72.2,4.9,2.7,8.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2236
Maiz Pinole,,386,10.7,75.6,6.3,0,6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2237
Maiz Pozole,,119,3.12,26.28,0.58,0.72,68.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2239
Maiz Pozole Con Cacao,,161,5.25,30.59,2.88,0.58,60,,,INCMNSZ/CONABIO 2019 (fibra bruta),2240
Maiz Pozole Grano Amarillo,,182,6,39.11,1.05,1.54,51.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2241
Maiz Pozole Grano Blanco,,168,4.63,36.37,1.09,1.21,56.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2242
Maiz Pozole Grano Blanco,,116,3.5,24.45,1.04,0.81,69.6,,,INCMNSZ/CONABIO 2019 (fibra bruta),2243
"Maiz Reventador, Amarillo",,358,12.2,71.1,4.6,1.3,9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2244
"Maiz Rosa, Tortilla",,241.4,6.7,44.2,4.2,2.4,41.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2245
Maiz Tamal Con Carne De Cerdo,,266,6.6,21.3,18.5,0.4,51.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2247
Maiz Tamal Con Carne De Cerdo,,205,8.33,16.84,11.29,11.69,60,,,INCMNSZ/CONABIO 2019,2248
Maiz Tamal Con Carne De Cerdo,,159,4.24,13.9,9.91,8.34,70.08,,,INCMNSZ/CONABIO 2019,2249
Maiz Tamal De Carne De Res,,254,7.86,22.01,14.97,0.27,53.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2250
Maiz Tamal De Elote,,215,4.95,24.66,10.79,1.11,55.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2251
Maiz Tamal De Frijol,,258,3.7,22.8,18,1,52.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2252
Maiz Tamal De Nata,,279.01,2.66,39.45,12.28,5.25,42.46,,,INCMNSZ/CONABIO 2019,2253
Maiz Tamal De Pollo,,242,5,22.1,15.9,0.4,54.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2254
Maiz Tamal De Queso Con Rajas,,259,4.9,22.7,17.7,0.9,51.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2255
Maiz Tamal Verde,,238,2.6,27.8,13.6,0.6,54.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2257
Maiz Tamal Verde,,230,2.4,26.8,13.2,0.6,56.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2258
Maiz Tamal Verde,,302,2.7,32.3,19,0.6,44,,,INCMNSZ/CONABIO 2019 (fibra bruta),2259
Maiz Tamal Verde,,163,3.7,18.4,8.3,0.4,67.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2261
Maiz Tortilla,,224,5.8,49.45,1.09,0.86,41.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2262
Maiz Tortilla,,289,5.5,64.53,1.7,0.47,27.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2263
Maiz Tortilla,,218,6,46.07,1.94,2.09,42.9,,,INCMNSZ/CONABIO 2019 (fibra bruta),2264
Maiz Tortilla,,207,5.2,45.4,1.2,1.5,45.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2268
Maiz Tortilla,,194,4.5,43,1,1.7,48.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2269
Maiz Tortilla,,212,5.1,46.3,1.4,1.5,44.5,,,INCMNSZ/CONABIO 2019 (fibra bruta),2270
Maiz Tortilla,,222,5.3,48.1,1.2,1.5,42.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2271
Maiz Tortilla,,221,5.3,47.8,1.2,1.6,42.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2272
Maiz Tortilla,,216,5.3,45.2,2.3,1.8,44.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2273
Maiz Tortilla,,205,4.6,45.71,1.02,1.36,46.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2274
Maiz Tortilla,,211,5.2,46.6,1.1,1.9,44.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2275
Maiz Tortilla,,211,5.1,46.2,1.3,1.5,44.7,,,INCMNSZ/CONABIO 2019 (fibra bruta),2276
Maiz Tortilla,,196,4.9,43.2,1,1.4,48.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2277
Maiz Tortilla,,203,4.8,43.7,1,1.4,48.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2278
Maiz Tortilla,,210,5.3,46.6,0.9,1,48.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2279
Maiz Tortilla,,232,5.5,47,2.4,1,43.1,,,INCMNSZ/CONABIO 2019 (fibra bruta),2280
Maiz Tortilla,,180,5.12,41.52,0.41,6.18,45.9,,,INCMNSZ/CONABIO 2019,2281
Maíz Tortilla Amarilla (cultivado orgánicamente en la regíon Teopisca Chis.),,239.06,5.5,47.47,3.02,0.98,42.2,,,INCMNSZ/CONABIO 2019 (fibra bruta),2286
Maíz Tortilla Azúl (cultivado orgánicamente en la regíon Teopisca Chis.),,249.13,5.66,50.03,2.93,0.89,39.4,,,INCMNSZ/CONABIO 2019 (fibra bruta),2285
Maiz Tortilla Con Soya,,222,6.8,41.94,4.1,2.16,43.8,,,INCMNSZ/CONABIO 2019 (fibra bruta),2283
"Maíz Tortilla, Tostada Sin Grasa",,430.59,8.06,68.29,13.91,1.29,5.74,,,INCMNSZ/CONABIO 2019 (fibra bruta),2288
Maiz Tostada,,487,6.1,56.4,29.1,2.7,2.3,,,INCMNSZ/CONABIO 2019 (fibra bruta),2289
Maiz Tostada,,496,8,60.6,24.2,2.5,1.2,,,INCMNSZ/CONABIO 2019,2291
Maiz Tostada Deshidratada,,438,8.99,74.97,11.39,7.96,1.46,,,INCMNSZ/CONABIO 2019,2292
